transaction_id,user_id,timestamp,category,merchant,amount,payment_mode,note,reckless
TXN08823,U071,2025-06-24 17:12:21,Shopping,Lopez Ltd,1200.02,UPI,Regular subscription purchase,0
TXN08824,U092,2025-01-07 18:44:22,Food,"Anderson, Gutierrez and Meyer",973.34,UPI,Binge spending on Entertainment,1
TXN08825,U055,2025-04-05 14:41:27,Travel,Simon Inc,1974.33,Card,Couldn't resist shirt,0
TXN08826,U006,2025-05-07 06:10:30,Bills,Melton LLC,786.55,Card,Paid monthly rent,0
TXN08827,U028,2025-06-15 21:38:20,Food,"Gutierrez, Page and Joyce",1856.74,UPI,Bought extra Food,1
TXN08828,U018,2025-02-12 16:47:15,Shopping,Rogers-Hernandez,240.2,Card,Planned buy: earphones,0
TXN08829,U042,2025-05-18 01:02:29,Shopping,Edwards and Sons,828.63,Card,Bought subscription on impulse,1
TXN08830,U086,2025-02-13 05:29:27,Travel,Fields-Davis,1351.89,Card,Purchased headphones for daily use,1
TXN08831,U009,2025-11-06 08:27:44,Entertainment,Davis LLC,913.71,Card,Casual Food expense,0
TXN08832,U062,2025-03-03 17:21:03,Travel,"Anderson, Pratt and Williams",894.37,Card,Purchased shirt for daily use,1
TXN08833,U025,2025-02-18 18:48:54,Shopping,"Wright, Howard and Ross",1649.49,Card,Couldn't resist shirt,0
TXN08834,U072,2025-08-15 10:26:54,Food,"Sullivan, Browning and Moore",1413.57,UPI,Spent on Medical weekend outing,0
TXN08835,U035,2025-03-19 09:41:15,Bills,Davies-Fowler,665.71,Card,Recharged utility Prime Video,0
TXN08836,U046,2025-08-22 03:24:41,Travel,Allen and Sons,633.61,UPI,Emotional purchase: snacks,0
TXN08837,U003,2025-06-06 23:15:49,Travel,Johnson Group,1947.64,UPI,Binge spending on Medical,1
TXN08838,U033,2025-03-18 16:42:54,Food,"Cobb, Nguyen and Nielsen",819.01,Card,Monthly spend on Shopping,0
TXN08839,U024,2025-05-20 02:56:35,Food,Burton-Strickland,1200.46,Card,Random snacks buy,1
TXN08840,U097,2025-09-02 11:12:48,Bills,Roberts-Jones,512.95,Card,Saved money by avoiding Entertainment,0
TXN08841,U068,2025-02-11 09:51:58,Food,Patton and Sons,571.13,UPI,Binge spending on Shopping,1
TXN08842,U065,2025-06-04 08:01:17,Shopping,Tucker PLC,422.88,UPI,Bought insurance for shirt,0
TXN08843,U092,2025-03-03 13:57:00,Shopping,Ramirez and Sons,157.51,UPI,Bought extra Medical,0
TXN08844,U015,2025-10-11 21:15:06,Entertainment,"Bell, Cox and Gonzalez",740.67,Card,Bought headphones on impulse,1
TXN08845,U080,2025-01-22 23:49:13,Travel,Burns-Moore,155.92,UPI,Bought pasta with friends,0
TXN08846,U085,2025-04-27 22:08:21,Shopping,Bartlett-Daugherty,276.93,UPI,Splurged on Swiggy,1
TXN08847,U055,2025-02-09 11:13:40,Entertainment,Martinez-Smith,815.37,UPI,Couldn't resist shirt,0
TXN08848,U062,2025-10-14 23:31:49,Shopping,"Barrett, Mejia and Campos",1275.12,UPI,Bought biryani with friends,1
TXN08849,U090,2025-06-28 19:52:21,Medical,"Williams, Gonzalez and Davis",1220.11,UPI,Regular snacks purchase,0
TXN08850,U079,2025-03-28 03:43:49,Bills,Robinson-Johnson,826.1,Card,Bought insurance for snacks,0
TXN08851,U029,2025-06-18 20:22:32,Entertainment,"Gomez, York and Arnold",249.38,Card,Bought earphones on impulse,1
TXN08852,U069,2025-04-05 14:37:56,Entertainment,Olson-Woods,982.03,UPI,Gifted pizza to friend,0
TXN08853,U062,2025-02-10 13:21:31,Bills,"Ford, Lee and Ramirez",119.49,UPI,Gifted subscription to friend,0
TXN08854,U099,2025-05-30 06:46:23,Shopping,Morris Ltd,851.48,Card,Essential Bills payment,0
TXN08855,U074,2025-05-04 16:18:44,Medical,"Smith, Arnold and Simpson",502.94,UPI,Paid Shopping bill,0
TXN08856,U074,2025-03-20 04:52:37,Medical,Mitchell-Harris,773.57,UPI,Paid Travel bill,0
TXN08857,U059,2025-08-18 18:11:46,Food,Carey Inc,1606.76,Card,Overordered coffee,1
TXN08858,U015,2025-05-07 14:19:35,Entertainment,Williams Group,1422.01,UPI,Binge spending on Bills,1
TXN08859,U003,2025-07-16 11:57:46,Bills,Santos-Kennedy,1673.48,UPI,Overordered sandwich,0
TXN08860,U022,2025-07-10 21:58:18,Shopping,Cardenas Inc,977.61,Card,Binge spending on Entertainment,1
TXN08861,U088,2025-06-18 10:17:59,Travel,Watson-Perez,536.63,UPI,Spent on Medical weekend outing,1
TXN08862,U099,2025-04-06 09:14:34,Medical,"Austin, Thomas and Martinez",467.0,Card,Recharged utility Prime Video,1
TXN08863,U094,2025-07-01 11:42:09,Medical,"Foster, Wiley and Byrd",835.17,UPI,Regular subscription purchase,0
TXN08864,U073,2025-03-02 08:03:19,Bills,Berry and Sons,1374.08,Card,Casual Travel expense,0
TXN08865,U076,2025-01-28 12:39:56,Travel,Johnson-Garner,744.2,UPI,Overordered sandwich,1
TXN08866,U056,2025-07-26 18:15:58,Shopping,Turner-Reyes,803.09,Card,Spent on Bills weekend outing,1
TXN08867,U094,2025-06-20 23:50:18,Entertainment,"Mccarthy, Williams and Butler",1326.23,Card,Spent on Medical weekend outing,0
TXN08868,U096,2025-05-15 17:29:13,Travel,Cox PLC,351.48,UPI,Drunk ordered shoes,0
TXN08869,U088,2025-06-08 08:43:26,Food,Collins Ltd,872.93,Card,Regular gym membership purchase,0
TXN08870,U027,2025-06-14 15:24:33,Shopping,Riddle-Esparza,1272.1,Card,Casual Medical expense,1
TXN08871,U077,2025-07-03 16:30:58,Food,Gallagher-Davis,1340.88,UPI,Monthly spend on Shopping,1
TXN08872,U010,2025-05-17 00:36:01,Bills,Smith and Sons,604.63,Card,Bought insurance for shirt,0
TXN08873,U069,2025-09-28 21:13:02,Food,"Reyes, Coleman and Allison",487.88,UPI,Monthly spend on Shopping,0
TXN08874,U026,2025-03-29 09:21:50,Food,Edwards Inc,1141.56,UPI,Overordered burger,1
TXN08875,U004,2025-06-04 09:46:38,Bills,Adams-Herrera,857.86,UPI,Paid Medical bill,0
TXN08876,U031,2025-08-30 07:54:23,Food,Meadows Inc,455.37,Card,Monthly spend on Entertainment,0
TXN08877,U030,2025-09-09 04:47:41,Food,"Fox, Perez and Byrd",1811.59,Card,Shopping spree for shoes,0
TXN08878,U072,2025-03-21 17:12:49,Bills,"Johnson, Johnson and Luna",671.51,UPI,Bought pasta with friends,0
TXN08879,U046,2025-10-12 16:16:03,Food,Frey-Ward,284.22,Card,Extra subscription to Prime Video,1
TXN08880,U003,2025-06-15 10:48:06,Shopping,Butler PLC,469.14,Card,Extra subscription to Zomato Gold,1
TXN08881,U026,2025-03-14 03:49:19,Food,"Knight, Beck and Fletcher",1809.03,Card,Overordered biryani,1
TXN08882,U041,2025-07-23 05:50:06,Entertainment,Aguilar Group,995.09,UPI,Saved money by avoiding Travel,0
TXN08883,U070,2025-03-24 21:11:30,Bills,"Harris, Erickson and Rodriguez",111.75,Card,Household necessity: pizza,0
TXN08884,U029,2025-05-11 18:15:41,Shopping,Campos-Mills,1072.09,UPI,Drunk ordered subscription,1
TXN08885,U028,2025-03-26 09:04:47,Shopping,"Foster, Lewis and Schmidt",1597.97,Card,Binge spending on Shopping,1
TXN08886,U041,2025-09-12 12:21:50,Bills,"Baker, Hernandez and Taylor",52.67,Card,Paid monthly rent,0
TXN08887,U018,2025-03-27 22:38:51,Bills,"Sanchez, Reed and Brown",762.78,Card,Planned buy: shirt,0
TXN08888,U064,2025-10-23 12:40:57,Food,Lynch Ltd,1661.04,Card,Late-night ice cream order,0
TXN08889,U073,2025-01-03 07:48:47,Travel,Zimmerman Inc,1459.54,Card,Planned buy: pizza,1
TXN08890,U091,2025-10-27 01:43:52,Bills,Johnson-Gill,1059.17,UPI,Monthly spend on Food,0
TXN08891,U003,2025-06-02 19:42:27,Shopping,Myers-Walker,1801.93,Card,Late-night burger order,1
TXN08892,U010,2025-04-05 23:39:42,Medical,Murray-Taylor,699.35,Card,Medical headphones expense,0
TXN08893,U045,2025-09-09 10:10:01,Shopping,Sanders-Morgan,1063.8,Card,Casual Entertainment expense,1
TXN08894,U002,2025-07-10 07:29:37,Shopping,Randall and Sons,660.65,Card,Bought extra Medical,1
TXN08895,U003,2025-03-24 02:50:21,Food,Pitts Inc,1565.45,Card,Bought headphones on impulse,0
TXN08896,U009,2025-07-13 16:37:54,Bills,Velasquez-Mckee,1364.86,UPI,Regular groceries purchase,0
TXN08897,U030,2025-11-06 21:31:33,Food,Cooper Ltd,626.85,UPI,Overordered biryani,0
TXN08898,U077,2025-07-27 07:04:01,Entertainment,Yates-Smith,1185.05,UPI,Gifted pizza to friend,1
TXN08899,U025,2025-10-17 22:22:37,Medical,Davis Group,1958.58,Card,Bought movie ticket on impulse,0
TXN08900,U088,2025-05-28 03:40:37,Bills,"Perez, Collier and Morales",355.03,UPI,Monthly spend on Travel,0
TXN08901,U049,2025-07-06 18:53:53,Travel,Bailey PLC,1436.35,UPI,Couldn't resist tablet,1
TXN08902,U079,2025-08-29 13:26:25,Shopping,Norman Ltd,783.16,Card,Household necessity: pizza,0
TXN08903,U078,2025-04-01 06:02:06,Food,"Soto, Wilson and Nelson",505.05,UPI,Bought extra Bills,1
TXN08904,U049,2025-09-30 23:45:39,Food,Yates-Lee,1371.65,Card,Splurged on Amazon,0
TXN08905,U086,2025-09-16 11:02:16,Food,"Owens, Trujillo and Roberts",176.17,UPI,Spent on Food weekend outing,0
TXN08906,U085,2025-10-28 01:59:17,Entertainment,Silva-Dunn,335.82,Card,Splurged on Nike,0
TXN08907,U098,2025-04-06 17:38:12,Bills,Shaw-Hall,390.69,Card,Regular subscription purchase,1
TXN08908,U066,2025-03-02 21:39:32,Travel,Waller-Contreras,1363.74,Card,Couldn't resist tablet,1
TXN08909,U082,2025-02-05 17:24:26,Travel,Shelton Group,1161.58,Card,Planned buy: tablet,1
TXN08910,U091,2025-04-01 09:22:42,Shopping,Phillips-Rodriguez,511.56,Card,Casual Bills expense,0
TXN08911,U096,2025-05-06 11:19:15,Food,Brown Inc,370.32,Card,Couldn't resist gym membership,1
TXN08912,U085,2025-05-17 17:42:29,Food,Wood Ltd,1038.79,Card,Bought groceries on impulse,1
TXN08913,U054,2025-09-14 02:43:05,Shopping,"Calhoun, Hawkins and Kane",1553.41,Card,Bought extra Food,1
TXN08914,U066,2025-05-07 03:31:33,Food,Rios Group,1682.61,Card,Splurged on Nike,0
TXN08915,U040,2025-10-23 00:10:05,Shopping,"Rice, Arnold and Williams",732.52,UPI,Bought pasta with friends,0
TXN08916,U098,2025-04-05 05:41:08,Medical,Fisher Inc,369.27,Card,Spent on Entertainment weekend outing,1
TXN08917,U062,2025-08-01 06:04:45,Travel,Garcia Ltd,1496.36,Card,Casual Travel expense,0
TXN08918,U060,2025-03-16 02:15:53,Bills,Martin-Flowers,1030.92,Card,Shopping spree for subscription,0
TXN08919,U037,2025-06-02 00:10:49,Bills,Gonzalez Ltd,829.08,UPI,Household necessity: earphones,1
TXN08920,U037,2025-06-21 12:47:35,Medical,Torres-Sawyer,599.93,UPI,Invested in movie ticket,0
TXN08921,U052,2025-02-28 10:55:36,Food,White-Clark,250.2,Card,Couldn't resist snacks,0
TXN08922,U082,2025-01-29 20:47:42,Bills,Taylor Group,551.47,UPI,Gifted subscription to friend,0
TXN08923,U076,2025-10-04 14:20:19,Food,"Hunter, Williams and Cole",240.98,UPI,Late-night burger order,0
TXN08924,U038,2025-07-16 09:31:46,Food,Howe Group,575.57,UPI,Shopping spree for subscription,1
TXN08925,U077,2025-06-07 02:24:28,Shopping,Richardson PLC,1486.88,Card,Spent on Medical weekend outing,0
TXN08926,U038,2025-03-29 01:04:15,Shopping,Vasquez LLC,776.72,UPI,Splurged on Amazon,1
TXN08927,U040,2025-03-21 13:54:48,Entertainment,Stevenson-Lopez,894.52,UPI,Bought ice cream with friends,0
TXN08928,U062,2025-09-22 00:53:38,Shopping,"Morgan, Martinez and Reeves",898.49,Card,Purchased shirt for daily use,0
TXN08929,U017,2025-07-27 12:02:25,Entertainment,Matthews-Wilson,1211.86,Card,Emotional purchase: snacks,1
TXN08930,U053,2025-03-04 04:55:47,Entertainment,Kennedy-Weaver,1018.65,UPI,Regular subscription purchase,1
TXN08931,U016,2025-05-05 14:54:34,Bills,Stephens and Sons,1105.6,Card,Spent on Medical weekend outing,0
TXN08932,U049,2025-10-26 06:57:12,Medical,Waters LLC,409.13,Card,Bought extra Shopping,0
TXN08933,U081,2025-07-22 22:36:02,Travel,Rodgers Group,961.61,Card,Casual Food expense,0
TXN08934,U064,2025-02-02 07:52:52,Food,Kennedy-Meyer,1731.1,Card,Splurged on Amazon,1
TXN08935,U033,2025-08-12 15:34:48,Shopping,Bailey-Schultz,1362.4,UPI,Purchased snacks for daily use,0
TXN08936,U066,2025-08-18 11:51:01,Travel,Carlson-Yates,905.68,UPI,Emotional purchase: snacks,1
TXN08937,U092,2025-03-13 08:53:38,Entertainment,"Humphrey, Herring and Parrish",1735.32,UPI,Emotional purchase: gym membership,1
TXN08938,U088,2025-04-08 14:46:28,Shopping,Gonzalez-Owens,908.02,UPI,Casual Bills expense,0
TXN08939,U007,2025-08-04 03:12:39,Travel,"Harrison, Johnson and Brown",1986.11,UPI,Splurged on Dominos,0
TXN08940,U042,2025-01-25 14:00:36,Travel,Dodson LLC,1871.53,Card,Overordered ice cream,0
TXN08941,U061,2025-03-28 22:26:53,Bills,Myers Inc,794.86,UPI,Planned buy: shirt,1
TXN08942,U098,2025-05-21 17:05:19,Food,Carrillo and Sons,388.37,UPI,Regular pizza purchase,0
TXN08943,U076,2025-05-25 18:35:58,Food,Anderson Group,1322.66,Card,Couldn't resist pizza,1
TXN08944,U004,2025-03-09 07:00:22,Bills,Thomas LLC,826.15,UPI,Essential Entertainment payment,0
TXN08945,U020,2025-09-10 23:22:36,Bills,Gross-Davenport,1094.59,UPI,Planned buy: shoes,0
TXN08946,U076,2025-05-25 01:42:50,Shopping,"White, Howell and Murphy",1833.82,Card,Splurged on Swiggy,1
TXN08947,U084,2025-03-31 03:47:17,Shopping,"Rogers, Frey and Vargas",878.94,UPI,Spent on Medical weekend outing,1
TXN08948,U052,2025-08-24 07:48:32,Entertainment,Gray-Russo,1848.93,Card,Splurged on Amazon,1
TXN08949,U086,2025-10-30 05:14:41,Food,Gaines-Mcdaniel,501.62,UPI,Gifted earphones to friend,0
TXN08950,U055,2025-02-11 10:29:07,Shopping,"Howell, Gray and Jackson",1828.56,Card,Drunk ordered subscription,1
TXN08951,U072,2025-07-15 00:40:08,Medical,Rivera LLC,710.25,UPI,Casual Travel expense,0
TXN08952,U084,2025-05-01 17:22:38,Food,Cantu and Sons,1077.68,UPI,Regular pizza purchase,0
TXN08953,U097,2025-03-07 03:17:31,Travel,Henry and Sons,300.65,Card,Paid monthly rent,0
TXN08954,U026,2025-08-17 20:30:37,Shopping,Moran-Nelson,794.64,UPI,Couldn't resist shirt,1
TXN08955,U096,2025-10-28 09:21:22,Entertainment,"Reed, Mitchell and Glover",624.67,Card,Overordered burger,1
TXN08956,U065,2025-08-25 06:06:37,Bills,Love and Sons,846.6,UPI,Paid Travel bill,0
TXN08957,U013,2025-02-11 16:09:10,Shopping,Townsend-Santiago,895.45,UPI,Regular tablet purchase,0
TXN08958,U079,2025-07-25 13:28:03,Medical,"Klein, Morgan and Schwartz",100.8,Card,Saved money by avoiding Entertainment,0
TXN08959,U084,2025-08-21 03:06:01,Shopping,Day Inc,111.04,Card,Casual Medical expense,0
TXN08960,U017,2025-05-20 04:06:24,Food,"Rodgers, Ford and Liu",1297.07,UPI,Random shirt buy,0
TXN08961,U053,2025-09-19 03:36:05,Food,Lewis-Wade,410.39,UPI,Casual Bills expense,1
TXN08962,U096,2025-09-30 14:07:39,Food,Martinez-Berg,558.98,UPI,Bought earphones on impulse,1
TXN08963,U078,2025-07-14 13:19:00,Medical,Mccall LLC,1532.34,Card,Bought shoes on impulse,1
TXN08964,U043,2025-10-01 10:27:42,Bills,Martin and Sons,291.88,UPI,Saved money by avoiding Travel,0
TXN08965,U057,2025-07-01 09:04:21,Medical,"Davis, Morrison and Thompson",272.28,UPI,Bought insurance for shoes,0
TXN08966,U092,2025-08-10 07:02:38,Medical,Lee-Bennett,792.81,UPI,Binge spending on Entertainment,0
TXN08967,U090,2025-03-10 07:39:52,Entertainment,"Ingram, Fernandez and Warren",840.52,UPI,Purchased snacks for daily use,1
TXN08968,U073,2025-06-28 21:17:47,Food,Taylor PLC,1376.19,UPI,Planned buy: tablet,0
TXN08969,U036,2025-02-01 21:19:22,Food,"Gray, Joyce and Ellis",1755.78,UPI,Couldn't resist earphones,1
TXN08970,U083,2025-02-15 22:55:40,Entertainment,Ali-Butler,901.68,UPI,Overordered coffee,1
TXN08971,U085,2025-07-24 02:04:37,Food,Garcia PLC,744.66,UPI,Late-night ice cream order,0
TXN08972,U014,2025-07-30 02:25:38,Shopping,Nelson Inc,731.24,UPI,Casual Medical expense,0
TXN08973,U043,2025-04-21 14:31:42,Bills,"Robles, Adams and Daniel",992.94,Card,Bought insurance for movie ticket,0
TXN08974,U021,2025-05-03 10:17:26,Shopping,Allen Group,171.74,UPI,Recharged utility Spotify,0
TXN08975,U029,2025-06-09 16:53:13,Travel,"Park, Brown and Stephens",1694.64,UPI,Bought extra Travel,0
TXN08976,U083,2025-01-21 22:45:54,Food,"Rojas, Garcia and Baker",654.16,Card,Drunk ordered tablet,1
TXN08977,U056,2025-01-22 21:44:46,Shopping,Holt LLC,1340.82,UPI,Spent on Entertainment weekend outing,0
TXN08978,U046,2025-02-08 01:03:12,Entertainment,Haas LLC,1990.73,UPI,Random tablet buy,1
TXN08979,U055,2025-03-17 00:47:08,Bills,"Bush, Davidson and Jones",246.39,Card,Late-night burger order,0
TXN08980,U081,2025-05-05 04:08:54,Travel,"Jones, Petty and Neal",536.12,Card,Bought burger with friends,0
TXN08981,U010,2025-06-25 04:58:22,Bills,Weiss and Sons,923.06,Card,Medical shirt expense,0
TXN08982,U057,2025-05-31 13:41:16,Medical,Torres and Sons,283.06,Card,Bought insurance for tablet,1
TXN08983,U084,2025-03-16 14:59:24,Medical,"Salazar, Mcdonald and Olson",1119.96,Card,Planned buy: shirt,0
TXN08984,U085,2025-10-24 00:24:53,Shopping,"Harris, Ellis and Brown",963.33,UPI,Couldn't resist snacks,1
TXN08985,U007,2025-01-29 18:03:21,Food,Miller Inc,412.17,UPI,Overordered burger,1
TXN08986,U029,2025-07-14 16:21:41,Shopping,Hardin-Haas,1752.03,Card,Shopping spree for subscription,1
TXN08987,U021,2025-09-12 01:34:20,Medical,Williams-Nichols,179.29,Card,Essential Travel payment,0
TXN08988,U019,2025-05-16 11:28:06,Medical,"Michael, Griffin and Palmer",593.73,UPI,Paid Travel bill,0
TXN08989,U098,2025-11-03 07:30:36,Shopping,Mendoza-Smith,1395.3,UPI,Bought coffee with friends,0
TXN08990,U055,2025-10-10 01:32:40,Shopping,"Lawson, Snyder and Robinson",241.65,UPI,Late-night coffee order,0
TXN08991,U089,2025-08-12 18:50:16,Travel,Lawson-Campos,309.25,UPI,Gifted pizza to friend,0
TXN08992,U014,2025-01-20 18:24:56,Entertainment,Pierce Inc,117.2,Card,Spent on Bills weekend outing,0
TXN08993,U088,2025-01-20 20:09:09,Food,"Miller, Marshall and Leach",1485.5,Card,Gifted snacks to friend,0
TXN08994,U039,2025-04-28 06:36:19,Medical,"Diaz, Chase and Frazier",1070.65,Card,Bought pasta with friends,1
TXN08995,U045,2025-08-29 20:13:52,Shopping,"Baldwin, Jones and Cortez",1205.66,Card,Regular snacks purchase,0
TXN08996,U094,2025-03-04 21:37:28,Entertainment,Powers-King,1015.93,Card,Purchased tablet for daily use,0
TXN08997,U079,2025-05-26 11:40:17,Shopping,Jennings-Fernandez,900.44,UPI,Medical groceries expense,0
TXN08998,U048,2025-06-03 18:56:01,Food,Sanchez Group,1106.86,UPI,Binge spending on Bills,0
TXN08999,U048,2025-10-04 06:01:11,Shopping,"Gould, Alvarado and Jackson",1374.78,UPI,Drunk ordered movie ticket,1
TXN09000,U012,2025-01-24 02:17:59,Bills,Clark-Peters,704.44,Card,Spent on Bills weekend outing,0
TXN09001,U052,2025-07-24 11:00:19,Shopping,Quinn LLC,1747.75,UPI,Binge spending on Shopping,0
TXN09002,U034,2025-04-04 12:13:55,Entertainment,"Bailey, Rios and Woods",269.54,UPI,Binge spending on Travel,1
TXN09003,U013,2025-07-04 08:19:11,Entertainment,Santiago LLC,307.72,UPI,Spent on Travel weekend outing,0
TXN09004,U007,2025-03-12 01:53:15,Shopping,Anderson-Harris,1041.32,Card,Random gym membership buy,1
TXN09005,U082,2025-11-08 15:24:32,Travel,"Newton, Ellis and Simmons",1451.24,UPI,Regular movie ticket purchase,1
TXN09006,U085,2025-02-23 23:22:05,Food,"Jordan, Mclaughlin and Juarez",1966.79,UPI,Binge spending on Travel,1
TXN09007,U088,2025-11-04 22:01:27,Shopping,Reid-Miller,946.32,Card,Regular shoes purchase,0
TXN09008,U015,2025-03-09 00:22:54,Medical,Parker Group,1045.77,Card,Drunk ordered shoes,1
TXN09009,U067,2025-02-28 10:39:06,Travel,Francis-Roberts,634.32,UPI,Monthly spend on Entertainment,0
TXN09010,U083,2025-04-13 15:05:01,Travel,"Love, Fowler and Haas",964.54,UPI,Random gym membership buy,0
TXN09011,U006,2025-06-09 06:02:07,Entertainment,"Horn, Rosales and Wilson",237.9,UPI,Household necessity: headphones,1
TXN09012,U068,2025-03-20 13:06:21,Shopping,Sexton-Williams,1702.05,UPI,Late-night pasta order,0
TXN09013,U100,2025-06-04 06:28:06,Food,"Ramirez, Kelly and Thompson",302.47,UPI,Paid monthly rent,0
TXN09014,U014,2025-04-05 04:21:26,Shopping,Walker-Wheeler,960.84,Card,Casual Shopping expense,0
TXN09015,U033,2025-06-05 14:53:53,Bills,Carr-Drake,375.76,UPI,Spent on Bills weekend outing,0
TXN09016,U004,2025-09-18 04:32:15,Bills,"Fitzgerald, Mercado and Hernandez",386.74,UPI,Paid Travel bill,0
TXN09017,U004,2025-07-23 10:12:55,Medical,Castro-Chavez,646.3,UPI,Paid Travel bill,0
TXN09018,U018,2025-01-29 03:37:41,Bills,Nicholson-Miller,726.49,Card,Gifted snacks to friend,0
TXN09019,U047,2025-05-01 04:33:59,Bills,Pham LLC,999.99,UPI,Invested in headphones,0
TXN09020,U088,2025-10-12 18:53:02,Bills,Matthews-Wheeler,1342.8,UPI,Purchased pizza for daily use,0
TXN09021,U029,2025-05-09 04:22:31,Shopping,"Collins, Terry and Manning",1452.94,Card,Random gym membership buy,1
TXN09022,U057,2025-01-31 23:18:34,Travel,"Harris, Wright and Ford",66.95,UPI,Paid monthly rent,0
TXN09023,U049,2025-11-04 02:36:58,Medical,"Huff, Villanueva and Sampson",338.36,UPI,Bought extra Medical,1
TXN09024,U015,2025-11-03 02:30:39,Medical,"Harris, Estes and Wright",787.75,Card,Random movie ticket buy,1
TXN09025,U003,2025-09-28 10:21:26,Bills,Cuevas-Kennedy,1269.26,UPI,Overordered biryani,1
TXN09026,U098,2025-04-11 22:55:55,Shopping,Davis PLC,1036.48,UPI,Gifted shirt to friend,1
TXN09027,U043,2025-10-23 05:44:43,Bills,"Hoffman, Christensen and Sanders",637.76,Card,Bought insurance for gym membership,0
TXN09028,U062,2025-01-09 01:27:32,Medical,Myers PLC,1229.12,Card,Monthly spend on Medical,1
TXN09029,U097,2025-10-18 18:42:03,Bills,Martinez-Harris,950.3,Card,Paid monthly rent,0
TXN09030,U085,2025-07-03 14:02:32,Shopping,"Carroll, Stone and Casey",381.96,UPI,Shopping spree for groceries,0
TXN09031,U012,2025-01-05 07:15:11,Shopping,Nelson Ltd,886.61,UPI,Gifted tablet to friend,0
TXN09032,U074,2025-04-29 02:30:11,Medical,Ford-Nelson,925.38,UPI,Household necessity: shoes,0
TXN09033,U094,2025-08-22 17:10:22,Travel,Underwood Inc,945.57,Card,Regular tablet purchase,1
TXN09034,U055,2025-05-02 05:13:28,Entertainment,Wright LLC,1206.11,UPI,Bought extra Travel,1
TXN09035,U086,2025-08-20 17:35:23,Food,"Quinn, Barnes and Poole",566.41,Card,Purchased shoes for daily use,0
TXN09036,U048,2025-10-22 07:19:55,Food,Smith Inc,1293.41,Card,Splurged on Zara,1
TXN09037,U012,2025-08-10 05:33:40,Food,"Campbell, Benjamin and Barnes",942.81,Card,Monthly spend on Travel,1
TXN09038,U020,2025-08-02 22:33:14,Bills,Munoz and Sons,666.77,Card,Regular gym membership purchase,0
TXN09039,U067,2025-05-20 11:05:01,Travel,"Smith, Ruiz and Harmon",1366.87,Card,Bought ice cream with friends,0
TXN09040,U020,2025-05-21 13:58:55,Shopping,"Reid, Johnson and Montgomery",1017.56,UPI,Casual Food expense,0
TXN09041,U062,2025-06-29 03:20:10,Shopping,Castaneda PLC,1293.28,Card,Purchased headphones for daily use,0
TXN09042,U030,2025-02-21 10:15:52,Shopping,"Murphy, Smith and Martinez",1756.09,UPI,Bought extra Bills,0
TXN09043,U079,2025-02-06 12:45:28,Food,Thomas-Stephens,249.2,UPI,Essential Entertainment payment,0
TXN09044,U081,2025-04-24 02:38:10,Bills,"Galvan, Sellers and Romero",357.55,UPI,Spent on Food weekend outing,0
TXN09045,U063,2025-09-20 01:34:26,Bills,Jones-Johnson,915.4,UPI,Recharged utility Spotify,0
TXN09046,U026,2025-04-14 02:02:44,Shopping,Allen-Harris,829.75,Card,Late-night ice cream order,0
TXN09047,U079,2025-03-26 05:59:59,Travel,"Obrien, Trujillo and Parks",753.46,UPI,Saved money by avoiding Entertainment,0
TXN09048,U005,2025-09-25 20:57:47,Shopping,"Costa, Brooks and Moore",1855.51,Card,Bought movie ticket on impulse,1
TXN09049,U063,2025-03-29 04:33:41,Bills,Santos-Woods,116.14,UPI,Invested in gym membership,0
TXN09050,U097,2025-07-10 12:30:15,Medical,Underwood PLC,289.08,Card,Bought insurance for pizza,0
TXN09051,U032,2025-04-15 00:35:04,Bills,"Kaiser, Richardson and Gonzales",539.46,UPI,Household necessity: gym membership,0
TXN09052,U040,2025-04-29 15:43:25,Medical,Rodriguez-Palmer,1001.82,UPI,Bought burger with friends,1
TXN09053,U048,2025-01-28 10:34:16,Entertainment,Cook-Schultz,170.62,UPI,Binge spending on Food,1
TXN09054,U014,2025-05-07 21:51:28,Food,"Arnold, Stone and Hood",1471.99,Card,Gifted gym membership to friend,0
TXN09055,U035,2025-04-12 20:12:13,Medical,Orozco-Gray,271.67,Card,Medical gym membership expense,0
TXN09056,U034,2025-03-19 21:33:36,Shopping,"Henderson, Martinez and Burton",1317.13,Card,Bought extra Bills,1
TXN09057,U051,2025-05-16 22:33:17,Travel,Stephens PLC,1650.18,Card,Shopping spree for gym membership,0
TXN09058,U065,2025-06-23 10:01:13,Bills,Mckenzie Group,904.12,Card,Invested in tablet,0
TXN09059,U074,2025-10-14 06:21:44,Bills,Duffy Ltd,541.23,Card,Paid monthly rent,0
TXN09060,U055,2025-02-27 02:48:10,Entertainment,Thomas-Miller,1469.12,Card,Random earphones buy,1
TXN09061,U051,2025-04-18 11:04:09,Food,Melton Ltd,1185.97,Card,Random gym membership buy,0
TXN09062,U064,2025-06-22 01:58:30,Food,King LLC,1232.32,Card,Overordered ice cream,1
TXN09063,U071,2025-10-07 01:24:48,Travel,"Williams, Martinez and James",598.78,UPI,Purchased tablet for daily use,0
TXN09064,U097,2025-03-24 10:02:52,Shopping,"Johnson, Weber and Mills",894.41,UPI,Paid Entertainment bill,0
TXN09065,U034,2025-05-07 05:17:02,Travel,Medina Ltd,1136.04,UPI,Couldn't resist snacks,1
